sk_cliente;id_cliente;nome_cliente;data_nascimento;perfil_risco;segmento;uf;cidade;renda_estimada;patrimonio_estimado;data_inicio_relacionamento;canal_origem;status_cliente;faixa_etaria
4827;CLI_0004827;Cliente_4827;2023-06-16;arrojado;institucional;MG;Cidade_26;84665.83340290669;724974.230008572;2023-08-04;web;ativo;18-25
4828;CLI_0004828;Cliente_4828;2020-11-01;agressivo;varejo;DF;Cidade_27;75997.50873733895;407819.5953729221;2023-04-22;presencial;ativo;18-25
4829;CLI_0004829;Cliente_4829;2021-07-20;moderado;institucional;RS;Cidade_28;36420.99948142767;78846.76832546866;2024-09-16;presencial;ativo;18-25
4830;CLI_0004830;Cliente_4830;2022-07-08;conservador;varejo;MG;Cidade_29;20159.095148010874;120902.32198142297;2024-07-24;web;ativo;18-25
4831;CLI_0004831;Cliente_4831;2023-12-25;arrojado;varejo;DF;Cidade_30;985.3504046178614;820851.6687432905;2021-12-27;app;ativo;18-25
4832;CLI_0004832;Cliente_4832;2023-09-12;agressivo;varejo;MG;Cidade_31;2220.0667381931194;514173.6626901372;2020-02-28;telefone;ativo;18-25
4833;CLI_0004833;Cliente_4833;2023-03-24;arrojado;private;RS;Cidade_32;1535.2260622146055;754008.7490407211;2021-08-30;presencial;ativo;18-25
4834;CLI_0004834;Cliente_4834;2020-10-11;moderado;institucional;MG;Cidade_33;196807.50376631803;113450.09136255548;2021-01-05;web;inativo;18-25
4835;CLI_0004835;Cliente_4835;2022-09-25;agressivo;varejo;RJ;Cidade_34;6079.143834660357;322451.6470023992;2020-08-28;app;ativo;18-25
4836;CLI_0004836;Cliente_4836;2020-06-08;conservador;varejo;RS;Cidade_35;7664.485618561915;409925.691971107;2024-06-09;web;ativo;18-25
4837;CLI_0004837;Cliente_4837;2021-11-20;conservador;institucional;PR;Cidade_36;33096.96145613385;9054.575367556392;2023-07-20;web;ativo;18-25
4838;CLI_0004838;Cliente_4838;2022-01-25;moderado;institucional;SC;Cidade_37;32831.232798166326;61873.165223811986;2020-02-29;telefone;ativo;18-25
4839;CLI_0004839;Cliente_4839;2020-03-13;conservador;varejo;RS;Cidade_38;126270.03945610022;429945.2289490739;2024-08-06;presencial;ativo;18-25
4840;CLI_0004840;Cliente_4840;2021-05-15;conservador;private;RJ;Cidade_39;3818.8281091995354;98447.3893314663;2024-07-06;presencial;ativo;18-25
4841;CLI_0004841;Cliente_4841;2024-10-11;conservador;private;RJ;Cidade_40;157606.63345423038;65318.423201088175;2024-09-29;presencial;ativo;18-25
4842;CLI_0004842;Cliente_4842;2024-10-07;conservador;varejo;RJ;Cidade_41;12192.206776892514;63680.90705692033;2024-02-24;telefone;ativo;18-25
4843;CLI_0004843;Cliente_4843;2021-10-05;conservador;private;DF;Cidade_42;175584.90310946407;94130.35946342949;2020-05-24;web;ativo;18-25
4844;CLI_0004844;Cliente_4844;2020-03-19;conservador;institucional;PR;Cidade_43;38970.57079675514;55932.94469827534;2023-02-11;app;ativo;18-25
4845;CLI_0004845;Cliente_4845;2020-11-23;conservador;private;PR;Cidade_44;52779.4713058506;673.7962014243471;2020-05-31;web;ativo;18-25
4846;CLI_0004846;Cliente_4846;2021-12-17;agressivo;institucional;SC;Cidade_45;18970.045437971046;37892.23202677285;2023-07-26;presencial;ativo;18-25
4847;CLI_0004847;Cliente_4847;2024-09-26;conservador;institucional;SC;Cidade_46;47314.81539928705;428391.18250189134;2020-12-25;telefone;inativo;18-25
4848;CLI_0004848;Cliente_4848;2020-09-14;agressivo;institucional;MG;Cidade_47;62036.98836861969;15732.594744028305;2024-09-04;web;ativo;18-25
4849;CLI_0004849;Cliente_4849;2023-10-26;arrojado;institucional;MG;Cidade_48;521.2156064888392;106546.78693295545;2024-09-01;telefone;ativo;18-25
4850;CLI_0004850;Cliente_4850;2020-07-17;moderado;private;BA;Cidade_49;1741.3968861642645;121940.64504581828;2022-12-21;app;ativo;18-25
4851;CLI_0004851;Cliente_4851;2024-11-26;conservador;institucional;SC;Cidade_50;215168.21111528575;301154.3336619605;2023-10-06;app;ativo;18-25
4852;CLI_0004852;Cliente_4852;2021-11-27;moderado;varejo;SC;Cidade_51;30583.62307916207;58228.270437800966;2024-04-15;presencial;ativo;18-25
4853;CLI_0004853;Cliente_4853;2023-11-16;conservador;institucional;MG;Cidade_52;137301.2543715177;74108.93375867377;2021-12-11;telefone;ativo;18-25
4854;CLI_0004854;Cliente_4854;2021-09-17;agressivo;varejo;RJ;Cidade_53;65447.709744273205;2875.7679404588894;2022-11-23;presencial;ativo;18-25
4855;CLI_0004855;Cliente_4855;2023-02-20;conservador;institucional;BA;Cidade_54;23337.90970600175;466259.91728222196;2020-11-17;telefone;ativo;18-25
4856;CLI_0004856;Cliente_4856;2020-12-16;arrojado;institucional;SC;Cidade_55;8175.500708795176;231390.4532727266;2024-12-04;telefone;ativo;18-25
4857;CLI_0004857;Cliente_4857;2020-09-23;moderado;private;RJ;Cidade_56;191181.6838192686;60991.75274548289;2024-08-24;app;ativo;18-25
4858;CLI_0004858;Cliente_4858;2024-09-08;moderado;institucional;SP;Cidade_57;43913.18282702069;436986.9850312682;2022-06-01;web;ativo;18-25
4859;CLI_0004859;Cliente_4859;2024-08-02;arrojado;institucional;DF;Cidade_58;10681.734172328088;18112.219511208437;2022-10-07;web;ativo;18-25
4860;CLI_0004860;Cliente_4860;2024-06-08;agressivo;private;SC;Cidade_59;57230.6617127617;91898.42343735784;2022-03-08;app;inativo;18-25
4861;CLI_0004861;Cliente_4861;2023-02-16;agressivo;private;PR;Cidade_60;4828.216336564268;165838.0751592452;2020-01-04;app;inativo;18-25
4862;CLI_0004862;Cliente_4862;2024-01-15;arrojado;varejo;RS;Cidade_61;101261.79092791917;140846.3450578948;2021-02-23;telefone;ativo;18-25
4863;CLI_0004863;Cliente_4863;2020-05-06;moderado;private;SP;Cidade_62;4723.081095615073;212788.58422782214;2020-07-04;web;ativo;18-25
4864;CLI_0004864;Cliente_4864;2021-09-03;conservador;varejo;PR;Cidade_63;13472.095892437655;70649.0357521107;2021-08-12;presencial;inativo;18-25
4865;CLI_0004865;Cliente_4865;2021-07-26;agressivo;institucional;PR;Cidade_64;4794.21152550102;283632.53085985035;2021-03-07;presencial;ativo;18-25
4866;CLI_0004866;Cliente_4866;2023-03-06;conservador;varejo;DF;Cidade_65;5478.870650330462;103988.8082356472;2023-10-22;web;ativo;18-25
4867;CLI_0004867;Cliente_4867;2021-10-11;moderado;private;RJ;Cidade_66;37099.45343756625;26774.220050690627;2022-07-10;web;inativo;18-25
4868;CLI_0004868;Cliente_4868;2020-09-28;conservador;institucional;MG;Cidade_67;58075.97546451187;269723.7743424632;2024-01-31;web;ativo;18-25
4869;CLI_0004869;Cliente_4869;2022-12-25;arrojado;varejo;RS;Cidade_68;77672.20767264259;485954.146940213;2023-03-06;telefone;ativo;18-25
4870;CLI_0004870;Cliente_4870;2024-01-27;agressivo;varejo;MG;Cidade_69;59381.239809568455;90644.87118173348;2023-04-13;app;inativo;18-25
4871;CLI_0004871;Cliente_4871;2021-11-28;agressivo;varejo;MG;Cidade_70;22587.742744253857;178150.34128531616;2024-05-19;app;inativo;18-25
4872;CLI_0004872;Cliente_4872;2020-08-29;arrojado;institucional;SC;Cidade_71;40741.76760998975;232837.9678477463;2024-03-26;telefone;inativo;18-25
4873;CLI_0004873;Cliente_4873;2020-12-25;arrojado;varejo;RS;Cidade_72;131321.71886770992;356191.8273384492;2020-04-25;presencial;inativo;18-25
4874;CLI_0004874;Cliente_4874;2021-03-09;agressivo;varejo;RS;Cidade_73;24516.571566633822;44127.71509975895;2022-11-22;telefone;ativo;18-25
4875;CLI_0004875;Cliente_4875;2021-07-01;agressivo;private;SP;Cidade_74;14544.652374483374;168783.9486383067;2022-01-24;web;inativo;18-25
4876;CLI_0004876;Cliente_4876;2023-03-19;agressivo;varejo;RJ;Cidade_75;36627.60851289103;269694.4620816025;2022-12-30;app;inativo;18-25
4877;CLI_0004877;Cliente_4877;2023-01-02;moderado;institucional;MG;Cidade_76;17643.766569606876;44410.3729076051;2024-04-24;app;ativo;18-25
4878;CLI_0004878;Cliente_4878;2023-06-25;moderado;private;DF;Cidade_77;15178.179401621872;127914.25791292104;2020-01-22;telefone;ativo;18-25
4879;CLI_0004879;Cliente_4879;2021-10-23;moderado;institucional;RJ;Cidade_78;75435.14668683751;124859.37687564077;2020-01-21;app;ativo;18-25
4880;CLI_0004880;Cliente_4880;2024-02-13;conservador;private;RJ;Cidade_79;110745.13170205202;365699.53225299116;2020-04-24;telefone;ativo;18-25
4881;CLI_0004881;Cliente_4881;2021-01-07;moderado;private;DF;Cidade_80;34889.56566839481;300391.68907505885;2024-05-16;app;ativo;18-25
4882;CLI_0004882;Cliente_4882;2022-05-06;agressivo;varejo;SC;Cidade_81;75657.06595735942;52773.96824067689;2021-10-07;telefone;ativo;18-25
4883;CLI_0004883;Cliente_4883;2024-01-02;moderado;institucional;BA;Cidade_82;10356.708540340776;53041.35500906888;2021-11-08;web;ativo;18-25
4884;CLI_0004884;Cliente_4884;2020-11-24;agressivo;varejo;SP;Cidade_83;39664.18083523606;257003.4072405687;2021-09-22;telefone;ativo;18-25
4885;CLI_0004885;Cliente_4885;2020-07-19;arrojado;private;MG;Cidade_84;50557.54277047893;269116.86028689705;2021-02-25;app;ativo;18-25
4886;CLI_0004886;Cliente_4886;2024-06-01;conservador;varejo;PR;Cidade_85;33732.384590845635;39422.04377307176;2020-03-11;telefone;ativo;18-25
4887;CLI_0004887;Cliente_4887;2021-09-18;conservador;private;RS;Cidade_86;6214.721612686124;105927.08155100544;2024-07-13;telefone;ativo;18-25
4888;CLI_0004888;Cliente_4888;2023-06-02;arrojado;private;RS;Cidade_87;66231.79262807943;349476.79261147976;2021-03-01;app;ativo;18-25
4889;CLI_0004889;Cliente_4889;2020-02-16;agressivo;institucional;RJ;Cidade_88;91341.8302265907;16550.41661214724;2024-06-20;web;ativo;18-25
4890;CLI_0004890;Cliente_4890;2023-06-14;conservador;institucional;DF;Cidade_89;50423.899713207335;93647.29840187775;2024-10-11;telefone;inativo;18-25
4891;CLI_0004891;Cliente_4891;2021-07-31;moderado;institucional;SP;Cidade_90;9265.962366107304;206869.09135224702;2022-11-18;presencial;ativo;18-25
4892;CLI_0004892;Cliente_4892;2020-04-11;agressivo;institucional;SP;Cidade_91;3873.890483720916;294882.4704903635;2021-11-10;presencial;ativo;18-25
4893;CLI_0004893;Cliente_4893;2023-01-18;conservador;varejo;MG;Cidade_92;17948.443518471093;211489.01476265056;2023-10-30;web;ativo;18-25
4894;CLI_0004894;Cliente_4894;2021-03-15;arrojado;institucional;MG;Cidade_93;1884.5799584313743;101340.41844922857;2020-02-16;web;ativo;18-25
4895;CLI_0004895;Cliente_4895;2021-12-07;agressivo;institucional;RJ;Cidade_94;91385.60767180455;964443.8873649332;2024-08-23;app;ativo;18-25
4896;CLI_0004896;Cliente_4896;2020-05-27;conservador;institucional;RJ;Cidade_95;60711.33314043296;8483.89530068278;2022-01-14;app;ativo;18-25
4897;CLI_0004897;Cliente_4897;2020-09-25;arrojado;private;RJ;Cidade_96;41469.9605096664;136542.7052840006;2021-07-17;telefone;ativo;18-25
4898;CLI_0004898;Cliente_4898;2021-06-28;agressivo;private;BA;Cidade_97;110196.980205072;142692.43433118804;2020-08-19;web;ativo;18-25
4899;CLI_0004899;Cliente_4899;2020-06-12;moderado;institucional;SP;Cidade_98;5831.9438848069785;54832.42242453143;2024-10-10;telefone;ativo;18-25
4900;CLI_0004900;Cliente_4900;2024-07-21;agressivo;private;RJ;Cidade_99;62668.61393266111;163609.432021022;2024-01-20;app;ativo;18-25
4901;CLI_0004901;Cliente_4901;2020-01-12;moderado;private;SC;Cidade_0;7928.232424590214;49706.992189135985;2023-08-14;telefone;ativo;18-25
4902;CLI_0004902;Cliente_4902;2022-06-02;agressivo;varejo;SP;Cidade_1;3143.019260778146;117186.02177154888;2024-08-26;telefone;ativo;18-25
4903;CLI_0004903;Cliente_4903;2020-08-13;arrojado;private;PR;Cidade_2;7130.308341327003;112998.03662856214;2024-10-18;telefone;inativo;18-25
4904;CLI_0004904;Cliente_4904;2021-07-15;moderado;varejo;RS;Cidade_3;150735.65445428935;296668.8842162533;2021-05-05;web;ativo;18-25
4905;CLI_0004905;Cliente_4905;2024-08-17;moderado;private;RS;Cidade_4;29029.63480220592;571513.9247276874;2023-12-07;presencial;ativo;18-25
4906;CLI_0004906;Cliente_4906;2020-10-22;agressivo;institucional;SP;Cidade_5;2511.8345459474153;45340.79082684877;2023-11-01;web;ativo;18-25
4907;CLI_0004907;Cliente_4907;2024-10-29;conservador;private;PR;Cidade_6;43809.60773843961;953944.8449541251;2022-10-14;telefone;ativo;18-25
4908;CLI_0004908;Cliente_4908;2021-01-10;moderado;private;RS;Cidade_7;11139.30989191376;563739.801943203;2020-10-01;app;inativo;18-25
4909;CLI_0004909;Cliente_4909;2023-09-16;agressivo;varejo;RS;Cidade_8;342.99427823868444;23903.87848719415;2024-09-13;presencial;ativo;18-25
4910;CLI_0004910;Cliente_4910;2022-09-25;arrojado;institucional;RS;Cidade_9;71020.65084094577;486917.32707312226;2021-07-29;telefone;ativo;18-25
4911;CLI_0004911;Cliente_4911;2024-06-03;agressivo;varejo;MG;Cidade_10;8412.831398513932;166287.888328445;2022-11-23;telefone;ativo;18-25
4912;CLI_0004912;Cliente_4912;2022-10-08;agressivo;institucional;PR;Cidade_11;142786.75477712014;422320.90587911167;2020-02-05;app;ativo;18-25
4913;CLI_0004913;Cliente_4913;2022-09-03;moderado;institucional;DF;Cidade_12;44922.52457562542;582407.7401691532;2022-02-22;telefone;inativo;18-25
4914;CLI_0004914;Cliente_4914;2020-12-22;conservador;varejo;MG;Cidade_13;4550.7411433560865;391667.49331761437;2023-01-31;telefone;inativo;18-25
4915;CLI_0004915;Cliente_4915;2020-10-30;arrojado;private;SP;Cidade_14;12283.802393611037;103126.62785902305;2021-11-26;presencial;ativo;18-25
4916;CLI_0004916;Cliente_4916;2024-07-31;moderado;institucional;SP;Cidade_15;47188.831251057825;202537.85715680604;2022-05-21;web;ativo;18-25
4917;CLI_0004917;Cliente_4917;2021-08-21;moderado;private;BA;Cidade_16;20633.001080312453;125011.86280400345;2020-12-16;app;ativo;18-25
4918;CLI_0004918;Cliente_4918;2021-11-10;moderado;varejo;DF;Cidade_17;37979.63472121303;91282.61219069189;2021-10-01;app;ativo;18-25
4919;CLI_0004919;Cliente_4919;2023-10-19;arrojado;varejo;MG;Cidade_18;80350.05584077342;57725.823415782404;2023-08-13;app;ativo;18-25
4920;CLI_0004920;Cliente_4920;2021-09-10;conservador;varejo;SP;Cidade_19;78655.6627666251;116502.97221751549;2024-11-05;web;ativo;18-25
4921;CLI_0004921;Cliente_4921;2024-10-04;arrojado;varejo;DF;Cidade_20;59864.22835707811;327950.48303994525;2022-05-06;web;ativo;18-25
4922;CLI_0004922;Cliente_4922;2023-09-09;arrojado;institucional;MG;Cidade_21;108601.66568244749;371608.9527227377;2023-06-06;presencial;ativo;18-25
4923;CLI_0004923;Cliente_4923;2022-12-26;conservador;varejo;BA;Cidade_22;11117.236746268187;634043.4152370403;2024-11-17;presencial;ativo;18-25
4924;CLI_0004924;Cliente_4924;2024-05-27;arrojado;private;SP;Cidade_23;9754.627304518395;68671.8421804523;2023-11-15;app;inativo;18-25
4925;CLI_0004925;Cliente_4925;2020-03-31;agressivo;private;SP;Cidade_24;80309.53856873434;210191.69993083752;2020-01-19;web;ativo;18-25
4926;CLI_0004926;Cliente_4926;2021-04-14;arrojado;institucional;SP;Cidade_25;19348.559945489123;236689.60922424152;2024-09-04;presencial;ativo;18-25
4927;CLI_0004927;Cliente_4927;2022-04-29;moderado;varejo;SP;Cidade_26;35890.68701851059;42473.44848181424;2024-05-01;telefone;ativo;18-25
4928;CLI_0004928;Cliente_4928;2021-02-18;arrojado;institucional;RJ;Cidade_27;68119.54664527456;91419.66455476517;2021-05-10;web;ativo;18-25
4929;CLI_0004929;Cliente_4929;2023-09-20;moderado;institucional;PR;Cidade_28;25203.45496971181;83788.15672842723;2020-11-27;telefone;ativo;18-25
4930;CLI_0004930;Cliente_4930;2024-08-05;arrojado;institucional;PR;Cidade_29;6972.431834192915;852457.9159549527;2024-06-29;presencial;ativo;18-25
4931;CLI_0004931;Cliente_4931;2022-02-12;moderado;varejo;MG;Cidade_30;56886.973788571915;635827.9869727247;2023-06-11;telefone;ativo;18-25
4932;CLI_0004932;Cliente_4932;2021-09-16;moderado;private;MG;Cidade_31;84957.02360172968;344933.72892354353;2021-03-08;presencial;ativo;18-25
4933;CLI_0004933;Cliente_4933;2024-10-21;moderado;private;DF;Cidade_32;643.9937097337513;128048.69972088064;2023-07-27;app;ativo;18-25
4934;CLI_0004934;Cliente_4934;2022-03-23;conservador;institucional;DF;Cidade_33;41339.88515089235;61324.547626799555;2023-01-01;app;ativo;18-25
4935;CLI_0004935;Cliente_4935;2022-06-12;arrojado;institucional;MG;Cidade_34;31687.82173784129;495302.5772080381;2021-07-18;app;ativo;18-25
4936;CLI_0004936;Cliente_4936;2021-10-04;arrojado;private;BA;Cidade_35;15027.96523140476;62406.86649686375;2022-10-13;web;ativo;18-25
4937;CLI_0004937;Cliente_4937;2024-07-18;agressivo;private;SC;Cidade_36;8778.931105262654;147605.06894454762;2022-08-20;web;ativo;18-25
4938;CLI_0004938;Cliente_4938;2022-11-04;agressivo;varejo;RJ;Cidade_37;10415.044487104291;56226.71814792447;2022-07-19;app;ativo;18-25
4939;CLI_0004939;Cliente_4939;2023-10-23;agressivo;institucional;SC;Cidade_38;64544.33370797006;709878.4151020586;2022-08-02;web;ativo;18-25
4940;CLI_0004940;Cliente_4940;2024-01-22;arrojado;varejo;MG;Cidade_39;38414.568146709724;8531.737735287514;2020-01-01;presencial;inativo;18-25
4941;CLI_0004941;Cliente_4941;2021-09-16;conservador;private;DF;Cidade_40;198573.74118333127;38316.820786569035;2021-05-05;telefone;ativo;18-25
4942;CLI_0004942;Cliente_4942;2022-03-02;moderado;private;DF;Cidade_41;13934.847871872178;289675.8630948201;2022-02-25;presencial;ativo;18-25
4943;CLI_0004943;Cliente_4943;2024-03-29;arrojado;private;MG;Cidade_42;157216.4597898449;32844.14282060765;2020-08-20;app;ativo;18-25
4944;CLI_0004944;Cliente_4944;2021-10-25;conservador;private;SP;Cidade_43;36191.61545529667;776003.5722942989;2023-09-29;telefone;ativo;18-25
4945;CLI_0004945;Cliente_4945;2023-12-20;conservador;varejo;DF;Cidade_44;7892.748642369903;77530.63182901009;2024-03-26;presencial;ativo;18-25
4946;CLI_0004946;Cliente_4946;2024-09-14;arrojado;private;SC;Cidade_45;8018.94591247116;501789.44874098024;2024-02-02;telefone;ativo;18-25
4947;CLI_0004947;Cliente_4947;2023-02-11;moderado;institucional;DF;Cidade_46;46897.17226373017;217106.61982679027;2022-04-19;web;ativo;18-25
4948;CLI_0004948;Cliente_4948;2023-09-16;conservador;private;SP;Cidade_47;89018.05786480535;201088.60119841393;2023-06-15;telefone;ativo;18-25
4949;CLI_0004949;Cliente_4949;2024-01-10;arrojado;institucional;DF;Cidade_48;68859.10525648345;493899.0803729826;2020-05-20;telefone;ativo;18-25
4950;CLI_0004950;Cliente_4950;2024-03-23;moderado;private;SC;Cidade_49;53301.54508348552;144012.97959564812;2020-12-30;app;ativo;18-25
4951;CLI_0004951;Cliente_4951;2021-12-22;agressivo;varejo;SC;Cidade_50;9443.632168278875;102424.63667583093;2020-03-26;web;ativo;18-25
4952;CLI_0004952;Cliente_4952;2020-04-03;conservador;institucional;SP;Cidade_51;5733.519572786675;49083.648958453414;2024-10-28;presencial;inativo;18-25
4953;CLI_0004953;Cliente_4953;2022-01-03;conservador;varejo;MG;Cidade_52;12.402723572212961;31222.298912820672;2022-11-14;app;ativo;18-25
4954;CLI_0004954;Cliente_4954;2023-05-15;arrojado;private;SP;Cidade_53;5367.784191581607;313821.2695218349;2020-11-15;telefone;ativo;18-25
4955;CLI_0004955;Cliente_4955;2022-04-02;arrojado;varejo;MG;Cidade_54;72700.10454135264;27379.025946048885;2023-07-15;presencial;ativo;18-25
4956;CLI_0004956;Cliente_4956;2023-09-29;moderado;private;SC;Cidade_55;112808.17992355967;100180.85148586749;2022-06-12;telefone;ativo;18-25
4957;CLI_0004957;Cliente_4957;2021-10-13;agressivo;varejo;BA;Cidade_56;13744.904106392389;105261.24297685339;2022-03-03;telefone;ativo;18-25
4958;CLI_0004958;Cliente_4958;2023-03-05;agressivo;varejo;BA;Cidade_57;79211.47663155122;218426.29393482232;2024-07-25;presencial;inativo;18-25
4959;CLI_0004959;Cliente_4959;2020-12-06;arrojado;institucional;RS;Cidade_58;11085.277137713781;65288.60159168572;2023-07-17;telefone;inativo;18-25
4960;CLI_0004960;Cliente_4960;2023-09-30;arrojado;private;DF;Cidade_59;14335.572739890229;364314.628416586;2023-06-15;telefone;inativo;18-25
4961;CLI_0004961;Cliente_4961;2022-09-23;moderado;varejo;RJ;Cidade_60;12690.325472076496;46508.55523150702;2020-06-26;presencial;ativo;18-25
4962;CLI_0004962;Cliente_4962;2021-01-07;arrojado;private;SP;Cidade_61;2655.795561943322;311320.3839096957;2020-06-17;presencial;ativo;18-25
4963;CLI_0004963;Cliente_4963;2021-06-17;moderado;institucional;PR;Cidade_62;10787.377718870383;379103.153694511;2023-04-28;app;ativo;18-25
4964;CLI_0004964;Cliente_4964;2023-09-28;moderado;varejo;SP;Cidade_63;23383.784618316975;42931.09549087904;2020-10-12;presencial;ativo;18-25
4965;CLI_0004965;Cliente_4965;2022-05-31;agressivo;private;RJ;Cidade_64;25999.181141693112;331532.2731710745;2022-04-07;app;ativo;18-25
4966;CLI_0004966;Cliente_4966;2021-01-29;moderado;varejo;DF;Cidade_65;18514.53335225534;250171.06158975765;2022-11-06;presencial;ativo;18-25
4967;CLI_0004967;Cliente_4967;2024-11-01;agressivo;varejo;DF;Cidade_66;36152.006352391334;414895.4251732172;2021-12-09;app;ativo;18-25
4968;CLI_0004968;Cliente_4968;2023-07-29;agressivo;varejo;SC;Cidade_67;23740.61723034199;142657.0462333605;2020-06-04;app;ativo;18-25
